close,HL_PCT,PCT_change,volume,label
240.0,2.9166666666666665,-1.2345679012345678,375070.0,240.0
240.0,1.6666666666666667,0.0,11960.0,236.0
240.0,0.0,0.0,4800.0,240.0
240.0,0.0,0.0,14400.0,225.0
236.0,1.694915254237288,-1.6666666666666667,102960.0,226.0
240.0,0.0,1.694915254237288,7200.0,222.0
225.0,7.111111111111111,-6.25,53140.0,230.0
226.0,0.8849557522123894,0.4444444444444444,97040.0,230.0
222.0,1.8018018018018018,-1.7699115044247788,6700.0,226.0
230.0,1.7391304347826086,3.6036036036036037,4560.0,221.0
230.0,1.7391304347826086,0.0,4560.0,243.0
226.0,1.7699115044247788,-1.7391304347826086,22680.0,251.0
221.0,0.4524886877828055,-2.2123893805309733,8850.0,265.0
243.0,7.4074074074074066,9.95475113122172,16330.0,290.0
251.0,1.593625498007968,3.292181069958848,4980.0,300.0
265.0,5.660377358490567,5.577689243027888,10300.0,289.0
290.0,6.896551724137931,9.433962264150944,24800.0,284.0
300.0,1.6666666666666667,3.4482758620689653,17950.0,279.0
289.0,1.7301038062283738,-3.6666666666666665,58580.0,284.0
284.0,0.0,-1.7301038062283738,122120.0,289.0
279.0,0.35842293906810035,-1.7605633802816902,86690.0,294.0
284.0,0.0,1.7921146953405016,17040.0,294.0
289.0,0.34602076124567477,1.7605633802816902,8650.0,289.0
294.0,0.0,1.7301038062283738,61740.0,284.0
294.0,1.3605442176870748,0.0,17600.0,283.0
289.0,0.0,-1.7006802721088436,2890.0,278.0
284.0,0.0,-1.7301038062283738,14200.0,278.0
283.0,0.0,-0.35211267605633806,5660.0,275.0
278.0,0.0,-1.76678445229682,72280.0,265.0
278.0,0.0,0.0,2780.0,264.0
275.0,0.0,-1.079136690647482,13750.0,251.0
265.0,1.8867924528301887,-3.6363636363636362,56400.0,235.0
264.0,0.0,-0.37735849056603776,29040.0,236.0
251.0,3.5856573705179287,-4.924242424242424,60360.0,235.0
235.0,5.531914893617021,-6.374501992031872,207890.0,235.0
236.0,0.423728813559322,0.425531914893617,35290.0,231.0
235.0,0.425531914893617,-0.423728813559322,68420.0,243.0
235.0,1.702127659574468,0.0,167020.0,233.0
231.0,0.0,-1.702127659574468,23100.0,234.0
243.0,3.292181069958848,5.194805194805195,14300.0,237.0
233.0,3.004291845493562,-4.11522633744856,18950.0,233.0
234.0,1.7094017094017095,0.4291845493562232,23520.0,230.0
237.0,1.2658227848101267,1.282051282051282,40150.0,232.0
233.0,0.0,-1.6877637130801686,6990.0,236.0
230.0,0.0,-1.2875536480686696,39100.0,240.0
232.0,0.43103448275862066,0.8695652173913043,60360.0,240.0
236.0,1.694915254237288,1.7241379310344827,16440.0,242.0
240.0,0.0,1.694915254237288,2400.0,242.0
240.0,0.0,0.0,19200.0,242.0
242.0,0.0,0.8333333333333334,2420.0,244.0
242.0,0.0,0.0,9680.0,248.0
242.0,0.0,0.0,19360.0,249.0
244.0,1.2295081967213115,0.8264462809917356,38950.0,250.0
248.0,0.8064516129032258,1.639344262295082,44310.0,247.0
249.0,0.4016064257028112,0.4032258064516129,32400.0,244.0
250.0,2.4,0.4016064257028112,190000.0,232.0
247.0,0.0,-1.2,7410.0,236.0
244.0,0.0,-1.214574898785425,2440.0,233.0
232.0,3.4482758620689653,-4.918032786885246,42560.0,236.0
236.0,1.694915254237288,1.7241379310344827,14000.0,233.0
